slim_t8.1_ver2_100p
 1.00000     0.00000
 0.99005     0.00116
 0.96949     0.00381
 0.94702     0.00688
 0.92453     0.01001
 0.90199     0.01315
 0.87957     0.01622
 0.85695     0.01931
 0.83442     0.02232
 0.81182     0.02524
 0.78929     0.02806
 0.76671     0.03078
 0.74431     0.03337
 0.72192     0.03586
 0.69956     0.03826
 0.67709     0.04057
 0.65437     0.04283
 0.63158     0.04501
 0.60882     0.04710
 0.58636     0.04904
 0.56374     0.05088
 0.54101     0.05261
 0.51826     0.05421
 0.49549     0.05567
 0.47280     0.05698
 0.45030     0.05816
 0.42786     0.05917
 0.40528     0.06005
 0.38259     0.06075
 0.35995     0.06127
 0.33728     0.06158
 0.31464     0.06168
 0.29205     0.06154
 0.26950     0.06114
 0.24702     0.06045
 0.22462     0.05944
 0.20232     0.05809
 0.18018     0.05633
 0.15821     0.05412
 0.13648     0.05139
 0.11509     0.04807
 0.09413     0.04405
 0.07373     0.03921
 0.05416     0.03345
 0.03598     0.02679
 0.02099     0.01977
 0.01109     0.01365
 0.00550     0.00900
 0.00233     0.00547
 0.00057     0.00257
 0.00000     0.00000
 0.00079    -0.00247
 0.00301    -0.00482
 0.00678    -0.00711
 0.01307    -0.00957
 0.02422    -0.01253
 0.04148    -0.01567
 0.06188    -0.01819
 0.08335    -0.01995
 0.10527    -0.02111
 0.12743    -0.02180
 0.14983    -0.02210
 0.17240    -0.02208
 0.19505    -0.02182
 0.21782    -0.02138
 0.24062    -0.02077
 0.26333    -0.02005
 0.28616    -0.01923
 0.30903    -0.01835
 0.33186    -0.01739
 0.35462    -0.01638
 0.37735    -0.01535
 0.40008    -0.01428
 0.42288    -0.01319
 0.44561    -0.01210
 0.46836    -0.01101
 0.49125    -0.00991
 0.51418    -0.00883
 0.53714    -0.00776
 0.56001    -0.00674
 0.58293    -0.00573
 0.60588    -0.00475
 0.62881    -0.00383
 0.65169    -0.00295
 0.67452    -0.00212
 0.69737    -0.00134
 0.72022    -0.00063
 0.74303     0.00004
 0.76577     0.00063
 0.78849     0.00114
 0.81110     0.00156
 0.83377     0.00189
 0.85640     0.00211
 0.87897     0.00220
 0.90147     0.00215
 0.92409     0.00196
 0.94678     0.00159
 0.96925     0.00104
 0.98996     0.00039
 1.00000     0.00000
