Maecellus_t14.65_100p
 1.00000     0.00000
 0.98919     0.00309
 0.96935     0.00857
 0.94619     0.01476
 0.92125     0.02114
 0.89551     0.02748
 0.86954     0.03370
 0.84335     0.03983
 0.81694     0.04585
 0.79043     0.05173
 0.76395     0.05747
 0.73758     0.06303
 0.71130     0.06838
 0.68521     0.07342
 0.65915     0.07815
 0.63310     0.08256
 0.60703     0.08665
 0.58093     0.09042
 0.55479     0.09389
 0.52862     0.09701
 0.50238     0.09980
 0.47617     0.10231
 0.45012     0.10446
 0.42430     0.10619
 0.39862     0.10744
 0.37295     0.10820
 0.34715     0.10847
 0.32111     0.10833
 0.29509     0.10786
 0.26976     0.10712
 0.24562     0.10579
 0.22208     0.10351
 0.19851     0.10035
 0.17511     0.09652
 0.15260     0.09211
 0.13117     0.08681
 0.11040     0.08053
 0.09066     0.07360
 0.07269     0.06630
 0.05715     0.05905
 0.04433     0.05188
 0.03393     0.04489
 0.02560     0.03843
 0.01907     0.03258
 0.01412     0.02706
 0.01022     0.02202
 0.00711     0.01750
 0.00468     0.01339
 0.00280     0.00964
 0.00134     0.00621
 0.00034     0.00302
 0.00000    -0.00000
 0.00031    -0.00300
 0.00127    -0.00605
 0.00302    -0.00902
 0.00561    -0.01176
 0.00896    -0.01431
 0.01307    -0.01678
 0.01797    -0.01930
 0.02395    -0.02168
 0.03144    -0.02379
 0.04097    -0.02595
 0.05324    -0.02832
 0.06879    -0.03084
 0.08767    -0.03314
 0.10959    -0.03499
 0.13380    -0.03650
 0.15924    -0.03765
 0.18521    -0.03848
 0.21152    -0.03893
 0.23811    -0.03909
 0.26479    -0.03903
 0.29141    -0.03870
 0.31800    -0.03814
 0.34486    -0.03743
 0.37210    -0.03663
 0.39942    -0.03573
 0.42677    -0.03470
 0.45403    -0.03358
 0.48123    -0.03238
 0.50843    -0.03110
 0.53575    -0.02974
 0.56313    -0.02829
 0.59053    -0.02674
 0.61788    -0.02511
 0.64508    -0.02341
 0.67203    -0.02168
 0.69892    -0.01998
 0.72594    -0.01824
 0.75312    -0.01647
 0.78042    -0.01469
 0.80756    -0.01291
 0.83471    -0.01109
 0.86215    -0.00925
 0.88969    -0.00738
 0.91698    -0.00552
 0.94350    -0.00372
 0.96799    -0.00209
 0.98875    -0.00073
 1.00000     0.00000
